Unnamed: 0,Date,time,score_func,Dataset,cluster_type,cluster_epochs,cluster_lr,classifier_epochs,cluster_num,Normal_class,AUROC,AUIN,AUOUT,DTACC,cluster_acc,pooling
,2022-6-21,5-54-51,maha,banking,SCCL,0,3e-06,1,170,1,0.7047356481481482,0.8002570269946511,0.5600812834821186,0.6583888888888889,0.2050804403048264,mean
,2022-6-21,5-54-51,maha_ood,banking,SCCL,0,3e-06,1,170,1,0.9873925,0.9922576042749728,0.979736390931378,0.948,0.2050804403048264,mean
,2022-6-21,5-54-51,msp,banking,SCCL,0,3e-06,1,170,1,0.4124055555555556,0.5973600939652611,0.2905242880779714,0.50025,0.2050804403048264,mean
,2022-6-21,5-54-51,msp_ood,banking,SCCL,0,3e-06,1,170,1,0.1589325,0.4841484890868834,0.2058837002196,0.5,0.2050804403048264,mean
,2022-6-21,6-0-59,energy,banking,SCCL,0,3e-06,1,180,1,0.4200601851851852,0.6018125058685124,0.2922527425969363,0.50025,0.1839119390347163,mean
,2022-6-21,6-0-59,energy_ood,banking,SCCL,0,3e-06,1,180,1,0.158418,0.4906613261391689,0.2057345522571372,0.5,0.1839119390347163,mean
,2022-6-21,6-0-59,maha,banking,SCCL,0,3e-06,1,180,1,0.7021407407407407,0.8012724242008308,0.5586306407081181,0.6420555555555556,0.1839119390347163,mean
,2022-6-21,6-0-59,maha_ood,banking,SCCL,0,3e-06,1,180,1,0.987754,0.9929670760886592,0.9788952662270292,0.94875,0.1839119390347163,mean
,2022-6-21,6-0-59,msp,banking,SCCL,0,3e-06,1,180,1,0.377225,0.5729849152118551,0.2759045965777035,0.5,0.1839119390347163,mean
,2022-6-21,6-0-59,msp_ood,banking,SCCL,0,3e-06,1,180,1,0.1243675,0.4748016557011294,0.199828272775592,0.5,0.1839119390347163,mean
,2022-6-21,6-7-12,energy,banking,SCCL,0,3e-06,1,190,1,0.4138037037037037,0.6012539942065529,0.2869240059419075,0.5,0.1925486875529212,mean
,2022-6-21,6-7-12,energy_ood,banking,SCCL,0,3e-06,1,190,1,0.124525,0.4759117072564277,0.2009547306658005,0.5,0.1925486875529212,mean
,2022-6-21,6-7-12,maha,banking,SCCL,0,3e-06,1,190,1,0.7104597222222222,0.8055654608662034,0.5626051856169285,0.6525740740740741,0.1925486875529212,mean
,2022-6-21,6-7-12,maha_ood,banking,SCCL,0,3e-06,1,190,1,0.9939304999999998,0.9961743788476224,0.9904697413428692,0.96925,0.1925486875529212,mean
