Unnamed: 0,Date,time,score_func,Dataset,cluster_type,cluster_epochs,cluster_lr,classifier_epochs,cluster_num,Normal_class,AUROC,AUIN,AUOUT,DTACC,cluster_acc,pooling
,2022-6-27,15-47-12,maha_ood,banking,SCCL,0,3e-06,1,50,1,0.981358,0.988799996425394,0.9710473100360294,0.94075,0.2091447925486875,mean
,2022-6-27,15-47-12,msp,banking,SCCL,0,3e-06,1,50,1,0.3758541666666666,0.5779802987343796,0.2722427038807576,0.5,0.2091447925486875,mean
,2022-6-27,15-47-12,msp_ood,banking,SCCL,0,3e-06,1,50,1,0.134459,0.4777998451324179,0.2010940393774431,0.5,0.2091447925486875,mean
,2022-6-27,15-53-16,energy,hwu,SCCL,0,3e-06,1,48,0,0.2575509570386142,0.6039018650174814,0.1738695583366319,0.5,0.5360599863667348,mean
,2022-6-27,15-53-16,energy_ood,hwu,SCCL,0,3e-06,1,48,0,0.0269854614412136,0.1586118581562626,0.5041876978964376,0.5,0.5360599863667348,mean
,2022-6-27,15-53-16,maha,hwu,SCCL,0,3e-06,1,48,0,0.7927340475081508,0.90816986961031,0.5584890751082704,0.7347993878501564,0.5360599863667348,mean
,2022-6-27,15-53-16,maha_ood,hwu,SCCL,0,3e-06,1,48,0,0.9928356510745892,0.9842435506060664,0.9967513993064614,0.9605224399494312,0.5360599863667348,mean
,2022-6-27,15-53-16,msp,hwu,SCCL,0,3e-06,1,48,0,0.2785459223279437,0.6142188788240172,0.1778836277588053,0.5,0.5360599863667348,mean
,2022-6-27,15-53-16,msp_ood,hwu,SCCL,0,3e-06,1,48,0,0.0510303413400758,0.1599880731771366,0.5087247343376172,0.5,0.5360599863667348,mean
,2022-6-27,15-58-45,energy,stackoverflow,SCCL,0,3e-06,1,15,0,0.4394539259259259,0.7122815827175486,0.2191936510721178,0.5001111111111112,0.2256666666666666,mean
,2022-6-27,15-58-45,energy_ood,stackoverflow,SCCL,0,3e-06,1,15,0,0.0186672222222222,0.4787658398339564,0.1730410368494226,0.5,0.2256666666666666,mean
,2022-6-27,15-58-45,maha,stackoverflow,SCCL,0,3e-06,1,15,0,0.5503974814814815,0.7853022693648917,0.2796883309783914,0.543888888888889,0.2256666666666666,mean
,2022-6-27,15-58-45,maha_ood,stackoverflow,SCCL,0,3e-06,1,15,0,0.9949796666666666,0.9972706583671128,0.9913749986887064,0.9743333333333332,0.2256666666666666,mean
,2022-6-27,15-58-45,msp,stackoverflow,SCCL,0,3e-06,1,15,0,0.4597986666666667,0.7236351647321173,0.2254224881440639,0.5001111111111111,0.2256666666666666,mean
,2022-6-27,15-58-45,msp_ood,stackoverflow,SCCL,0,3e-06,1,15,0,0.0564469999999999,0.484969181509982,0.1752394739465577,0.5,0.2256666666666666,mean
,2022-6-27,16-32-3,energy,clinc,SCCL,0,3e-06,1,150,0,0.8948482222222222,0.9708771125638436,0.7235358024211176,0.8147222222222221,0.5354666666666666,mean
,2022-6-27,16-32-3,energy_ood,clinc,SCCL,0,3e-06,1,150,0,0.981451111111111,0.991084046550252,0.9658197776715728,0.929111111111111,0.5354666666666666,mean
,2022-6-27,16-32-3,maha,clinc,SCCL,0,3e-06,1,150,0,0.9579813333333334,0.9890718759877886,0.8756326034723835,0.8919999999999999,0.5354666666666666,mean
,2022-6-27,16-32-3,maha_ood,clinc,SCCL,0,3e-06,1,150,0,0.9970216666666668,0.9985662532344824,0.993471202958059,0.9731111111111111,0.5354666666666666,mean
,2022-6-27,16-32-3,msp,clinc,SCCL,0,3e-06,1,150,0,0.8748126666666667,0.9647786811490132,0.6697328156779174,0.7925,0.5354666666666666,mean
,2022-6-27,16-32-3,msp_ood,clinc,SCCL,0,3e-06,1,150,0,0.9628087777777776,0.9820484690661364,0.9315692225485708,0.9006388888888889,0.5354666666666666,mean
,2022-6-27,16-44-32,energy,banking,SCCL,0,3e-06,1,50,1,0.5953106481481482,0.7455734505037156,0.4299690443740113,0.5707129629629629,0.2093141405588484,mean
,2022-6-27,16-44-32,energy_ood,banking,SCCL,0,3e-06,1,50,1,0.8770240000000001,0.9301908359313618,0.7705694154879099,0.8185,0.2093141405588484,mean
,2022-6-27,16-44-32,maha,banking,SCCL,0,3e-06,1,50,1,0.663213888888889,0.7664678262247162,0.5345547616448689,0.6148518518518519,0.2093141405588484,mean
,2022-6-27,16-44-32,maha_ood,banking,SCCL,0,3e-06,1,50,1,0.981199,0.9887764758424148,0.970639234060707,0.939,0.2093141405588484,mean
,2022-6-27,16-44-32,msp,banking,SCCL,0,3e-06,1,50,1,0.6261092592592592,0.7709989094250218,0.4416767855301029,0.5978981481481482,0.2093141405588484,mean
,2022-6-27,16-44-32,msp_ood,banking,SCCL,0,3e-06,1,50,1,0.8649380000000001,0.9200682718380936,0.7660591339606673,0.79,0.2093141405588484,mean
,2022-6-27,16-49-53,energy,hwu,SCCL,0,3e-06,1,48,0,0.7407146184044181,0.8918034424567487,0.4875907031256213,0.6769822787056136,0.5361963190184049,mean
,2022-6-27,16-49-53,energy_ood,hwu,SCCL,0,3e-06,1,48,0,0.9738299620733248,0.9344240136491504,0.9895067910059354,0.9194086599241466,0.5361963190184049,mean
,2022-6-27,16-49-53,maha,hwu,SCCL,0,3e-06,1,48,0,0.7915407988999046,0.907045173709634,0.5580163627708693,0.7282853150575553,0.5361963190184049,mean
,2022-6-27,16-49-53,maha_ood,hwu,SCCL,0,3e-06,1,48,0,0.9930341340075852,0.984797551026957,0.9968239946322456,0.9619045512010114,0.5361963190184049,mean
,2022-6-27,16-49-53,msp,hwu,SCCL,0,3e-06,1,48,0,0.7214806928826492,0.8808784114278432,0.4697341203683459,0.6617983010623905,0.5361963190184049,mean
,2022-6-27,16-49-53,msp_ood,hwu,SCCL,0,3e-06,1,48,0,0.9504329962073323,0.8870872625604063,0.9794697598423044,0.8847522123893805,0.5361963190184049,mean
,2022-6-27,16-55-52,energy,stackoverflow,SCCL,0,3e-06,1,15,0,0.561929037037037,0.7862269880951209,0.295301747325268,0.5532222222222223,0.2257777777777777,mean
,2022-6-27,16-55-52,energy_ood,stackoverflow,SCCL,0,3e-06,1,15,0,0.9808227777777778,0.9876915478375,0.9686897420897024,0.9400555555555556,0.2257777777777777,mean
,2022-6-27,16-55-52,maha,stackoverflow,SCCL,0,3e-06,1,15,0,0.5513278518518518,0.7857645177803316,0.2798571801924224,0.5442222222222223,0.2257777777777777,mean
,2022-6-27,16-55-52,maha_ood,stackoverflow,SCCL,0,3e-06,1,15,0,0.995049222222222,0.9973040694716788,0.9914946781059044,0.97475,0.2257777777777777,mean
,2022-6-27,16-55-52,msp,stackoverflow,SCCL,0,3e-06,1,15,0,0.5418826666666667,0.780002690274983,0.2819145925795223,0.5307777777777778,0.2257777777777777,mean
,2022-6-27,16-55-52,msp_ood,stackoverflow,SCCL,0,3e-06,1,15,0,0.942617,0.969141709797957,0.8993661540415547,0.8744722222222223,0.22577777777777777,mean
